question_id,issue_type,source_file,source_page,stored_value,proposed_value,evidence,computed_result,confidence,recommended_action
APCALC-LEGACY-MCQ-1998-007,public_release_blocked,AP Calculus historical archive,132; 126,E,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,E,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-008,public_release_blocked,AP Calculus historical archive,132; 126,E,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,E,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-009,public_release_blocked,AP Calculus historical archive,133; 127,D,,Complete independent source and mathematical verification passed. Required source/choice visual is unavailable in a student-usable form; the record is preserved as teacher/archive-only until exact media is supplied.,D,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-010,public_release_blocked,AP Calculus historical archive,133; 127,D,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,D,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-011,public_release_blocked,AP Calculus historical archive,133; 127,A,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,A,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-012,public_release_blocked,AP Calculus historical archive,133; 127,E,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,E,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-013,public_release_blocked,AP Calculus historical archive,134; 128,B,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,B,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-014,public_release_blocked,AP Calculus historical archive,134; 128,C,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,C,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-015,public_release_blocked,AP Calculus historical archive,134; 128,D,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,D,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-016,public_release_blocked,AP Calculus historical archive,134; 128,E,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,E,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-017,public_release_blocked,AP Calculus historical archive,135; 129,D,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,D,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
APCALC-LEGACY-MCQ-1998-018,public_release_blocked,AP Calculus historical archive,135; 129,B,,Preserved in the canonical teacher/archive bank. Excluded from the public GitHub Pages student pool because the source metadata permits school-internal use only and page-by-page transcription signoff is pending.,B,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
