question_id,type,year,course,unit_after,topic_after,lesson_after,stem_status,choice_status,answer_status,math_status,katex_status,media_status,mapping_status,review_required,notes
APCALC-LEGACY-BC-MCQ-1993-017,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-018,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-019,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-020,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-021,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-022,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-023,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-024,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-025,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-026,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-027,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-028,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-029,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-030,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-031,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-032,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-033,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-034,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-035,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-036,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-037,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-038,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-039,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-040,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-041,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-042,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-043,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-044,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1993-045,mcq,1993,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-001,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-002,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-003,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-004,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-005,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-006,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-007,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-008,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-009,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-010,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-011,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-012,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-013,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-014,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-015,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-016,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-017,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-018,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-019,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
APCALC-LEGACY-BC-MCQ-1997-020,mcq,1997,AP Calculus BC,,,,incomplete,incomplete,uncertain,blocked,syntax_checked_not_source_verified,not_required,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
